1910,9.22285e+07
1915,9.8509e+07
1920,1.06022e+08
1925,1.1519e+08
1930,1.23203e+08
1935,1.27801e+08
1940,1.32165e+08
1945,1.39956e+08
1950,1.51326e+08
1955,1.65227e+08
1960,1.79323e+08
1965,1.91673e+08
1970,2.03212e+08
1975,2.15105e+08
1980,2.26546e+08
1985,2.36967e+08
1990,2.4871e+08
1995,2.63968e+08
2000,2.81422e+08
2005,2.98876e+08
2010,3.14134e+08
